NRCPTOT,NAME,state_code,county
47545,"Dickinson County, Kansas",Kansas,41
48078,"Jefferson County, Kansas",Kansas,87
51802,"Garrard County, Kentucky",Kentucky,79
66891,"Greenup County, Kentucky",Kentucky,89
66706,"Fleming County, Kentucky",Kentucky,69
230797,"Campbell County, Kentucky",Kentucky,37
65798,"Carter County, Kentucky",Kentucky,43
11308,"Elliott County, Kentucky",Kentucky,63
62381,"Grant County, Kentucky",Kentucky,81
2757359,"Jefferson County, Kentucky",Kentucky,111
39628,"Larue County, Kentucky",Kentucky,123
89149,"Logan County, Kentucky",Kentucky,141
54227,"Mason County, Kentucky",Kentucky,161
73899,"Mercer County, Kentucky",Kentucky,167
31534,"Pendleton County, Kentucky",Kentucky,191
3088,"Robertson County, Kentucky",Kentucky,201
52667,"Russell County, Kentucky",Kentucky,207
59216,"Spencer County, Kentucky",Kentucky,215
34157,"Washington County, Kentucky",Kentucky,229
28291,"Bath County, Kentucky",Kentucky,11
13026,"Ballard County, Kentucky",Kentucky,7
152290,"Barren County, Kentucky",Kentucky,9
76417,"Boyle County, Kentucky",Kentucky,21
36529,"Green County, Kentucky",Kentucky,87
17391,"Hancock County, Kentucky",Kentucky,91
39196,"Harlan County, Kentucky",Kentucky,95
14390,"Martin County, Kentucky",Kentucky,159
244100,"Hardin County, Kentucky",Kentucky,93
66814,"Lincoln County, Kentucky",Kentucky,137
15348,"McLean County, Kentucky",Kentucky,149
39181,"Monroe County, Kentucky",Kentucky,171
40652,"Ohio County, Kentucky",Kentucky,183
30449,"Powell County, Kentucky",Kentucky,197
26053,"Union County, Kentucky",Kentucky,225
19710,"Webster County, Kentucky",Kentucky,233
29877,"Caldwell County, Kentucky",Kentucky,33
107517,"Calloway County, Kentucky",Kentucky,35
57888,"Casey County, Kentucky",Kentucky,45
157889,"Christian County, Kentucky",Kentucky,47
311518,"Daviess County, Kentucky",Kentucky,59
113172,"Grayson County, Kentucky",Kentucky,85
92680,"Henderson County, Kentucky",Kentucky,101
49798,"Henry County, Kentucky",Kentucky,103
91506,"Hopkins County, Kentucky",Kentucky,107
28612,"Jackson County, Kentucky",Kentucky,109
183899,"Laurel County, Kentucky",Kentucky,125
88865,"Marshall County, Kentucky",Kentucky,157
65369,"Meade County, Kentucky",Kentucky,163
71409,"Montgomery County, Kentucky",Kentucky,173
17673,"Nicholas County, Kentucky",Kentucky,181
278304,"Oldham County, Kentucky",Kentucky,185
29276,"Owen County, Kentucky",Kentucky,187
29938,"Rockcastle County, Kentucky",Kentucky,203
144909,"Scott County, Kentucky",Kentucky,209
596278,"Warren County, Kentucky",Kentucky,227
66590,"Allen County, Kentucky",Kentucky,3
65866,"Bourbon County, Kentucky",Kentucky,17
100287,"Boyd County, Kentucky",Kentucky,19
195389,"Bullitt County, Kentucky",Kentucky,29
25074,"Crittenden County, Kentucky",Kentucky,55
1214419,"Fayette County, Kentucky",Kentucky,67
10160,"Fulton County, Kentucky",Kentucky,75
57917,"Johnson County, Kentucky",Kentucky,115
27845,"Knott County, Kentucky",Kentucky,119
12668,"Menifee County, Kentucky",Kentucky,165
28011,"Morgan County, Kentucky",Kentucky,175
98150,"Alexander County, North Carolina",North Carolina,3
203247,"Wilkes County, North Carolina",North Carolina,193
1190227,"Forsyth County, North Carolina",North Carolina,67
251809,"Nash County, North Carolina",North Carolina,127
63980,"Bladen County, North Carolina",North Carolina,17
298950,"Dare County, North Carolina",North Carolina,55
313094,"Carteret County, North Carolina",North Carolina,31
33381,"Warren County, North Carolina",North Carolina,185
193543,"Wilson County, North Carolina",North Carolina,195
29671,"Bertie County, North Carolina",North Carolina,15
18559,"Gates County, North Carolina",North Carolina,73
25344,"Graham County, North Carolina",North Carolina,75
45427,"Martin County, North Carolina",North Carolina,117
82298,"Madison County, North Carolina",North Carolina,115
42256,"Pamlico County, North Carolina",North Carolina,137
32996,"Perquimans County, North Carolina",North Carolina,143
79833,"Polk County, North Carolina",North Carolina,149
418769,"Randolph County, North Carolina",North Carolina,151
193415,"Rockingham County, North Carolina",North Carolina,157
111256,"Stokes County, North Carolina",North Carolina,169
17939,"Washington County, North Carolina",North Carolina,187
21992,"Camden County, North Carolina",North Carolina,29
44088,"Clay County, North Carolina",North Carolina,43
716979,"Cumberland County, North Carolina",North Carolina,51
562887,"Gaston County, North Carolina",North Carolina,71
1957362,"Guilford County, North Carolina",North Carolina,81
133469,"Jackson County, North Carolina",North Carolina,99
407911,"Moore County, North Carolina",North Carolina,125
92554,"Pasquotank County, North Carolina",North Carolina,139
265914,"Robeson County, North Carolina",North Carolina,155
